KEY,en,notes,sp,fr,de,it,pt-br,zh
MUTATION_MOUTH_NAME,嘴巴變異,,Mutación de boca,Mutation de la bouche,Mutation (Mund),Mutazione della bocca,Mutação de boca,嘴巴變異
MUTATION_FUR_NAME,皮毛變異,,Mutación de pelo,Mutation de la fourrure,Mutation (Fell),Mutazione del pelo,Mutação de pelagem,皮毛變異
MUTATION_BODY_NAME_BAD,身體先天缺陷,,Malformación congénita de cuerpo,Malformation du corps,Geburtsfehler (Körper),Difetto congenito del corpo,Doença congênita de corpo,身體先天缺陷
MUTATION_HEAD_NAME_BAD,頭部先天缺陷,,Malformación congénita de cabeza,Malformation de la tête,Geburtsfehler (Kopf),Difetto congenito della testa,Doença congênita de cabeça,頭部先天缺陷
MUTATION_TAIL_NAME_BAD,尾巴先天缺陷,,Malformación congénita de cola,Malformation de la queue,Geburtsfehler (Schwanz),Difetto congenito della coda,Doença congênita de cauda,尾巴先天缺陷
MUTATION_LEG_NAME_BAD,腿部先天缺陷,,Malformación congénita de pata trasera,Malformation des jambes,Geburtsfehler (Beine),Difetto congenito delle zampe posteriori,Doença congênita de perna,腿部先天缺陷
MUTATION_ARM_NAME_BAD,手臂先天缺陷,,Malformación congénita de pata delantera,Malformation des bras,Geburtsfehler (Arme),Difetto congenito del zampe anteriori,Doença congênita de braço,手臂先天缺陷
MUTATION_EYE_NAME_BAD,眼睛先天缺陷,,Malformación congénita de ojo,Malformation des yeux,Geburtsfehler (Augen),Difetto congenito dell'occhio,Doença congênita de olho,眼睛先天缺陷
MUTATION_EYEBROW_NAME_BAD,眉毛先天缺陷,,Malformación congénita de ceja,Malformation des sourcils,Geburtsfehler (Augenbrauen),Difetto congenito delle sopracciglia,Doença congênita de sobrancelha,眉毛先天缺陷
MUTATION_EAR_NAME_BAD,耳朵先天缺陷,,Malformación congénita de oreja,Malformation des oreilles,Geburtsfehler (Ohren),Difetto congenito delle orecchie,Doença congênita de orelha,耳朵先天缺陷
MUTATION_MOUTH_NAME_BAD,嘴巴先天缺陷,,Malformación congénita de boca,Malformation de la bouche,Geburtsfehler (Mund),Difetto congenito della bocca,Doença congênita de boca,嘴巴先天缺陷
MUTATION_FUR_NAME_BAD,毛皮先天缺陷,,Malformación congénita de pelo,Malformation de la fourrure,Geburtsfehler (Fell),Difetto congenito del pelo,Doença congênita de pelagem,毛皮先天缺陷
HOUSE_CAT_INFO_HAS_MUTATIONS,這隻貓有突變！,,¡Este gato tiene mutaciones!,Ce chat a des mutations&nbsp;!,Diese Katze hat Mutationen!,Questo gatto ha delle mutazioni!,Este gato possui mutações!,這隻貓有突變！
,,,,,,,,
LEVELUP_REROLL_BUTTON,重新選擇選項,,Cambio al azar,Tirage d'options,Auswahl neu generieren,Opzioni di rilancio,Rolar opções novamente,重新選擇選項
LEVELUP_TITLE,{Catname} 升級了！,,¡{Catname} ha subido de nivel!,{Catname} gagne un niveau&nbsp;!,{Catname} ist aufgelevelt!,,{Catname} subiu de nível!,{Catname} 升級了！
LEVELUP_TITLE_M,,,,,,{Catname} è salito di livello!,,
LEVELUP_TITLE_F,,,,,,{Catname} è salita di livello!,,
LEVELUP_TITLE_N,,,,,,{Catname} ha raggiunto il livello successivo!,,
LEVELUP_SUBTITLE_NOSTATS,{Catname} 現在是等級 {level}！,,Ha alcanzado el nivel {level}.,{Catname} est désormais niveau {level}&nbsp;!,{Catname} ist jetzt Level {level}!,{Catname} è ora di livello {level}!,{Catname} atingiu o nível {level}!,{Catname} 現在是等級 {level}！
LEVELUP_SUBTITLE_NOSTATS_M,,,,,,,,
LEVELUP_SUBTITLE_NOSTATS_F,,,,,,,,
LEVELUP_SUBTITLE_NOSTATS_N,,,,,,,,
LEVELUP_SUBTITLE,{Catname} 現在是等級 {level}！{Catname} 獲得了 {statchanges}！,,Ha alcanzado el nivel {level} y ha recibido {statchanges}.,{Catname} est désormais niveau {level}&nbsp;! {Catname} obtient {statchanges}&nbsp;!,{Catname} ist jetzt Level {level}! {Catname} erhält {statchanges}!,{Catname} è ora di livello {level}! {Catname} ha ottenuto {statchanges}!,{Catname} atingiu o nível {level}! {Catname} obteve {statchanges}!,{Catname} 現在是等級 {level}！{Catname} 獲得了 {statchanges}！
LEVELUP_SUBTITLE_M,,,,,,,,
LEVELUP_SUBTITLE_F,,,,,,,,
LEVELUP_SUBTITLE_N,,,,,,,,
LEVELUP_BONUS_PASSIVE,{Catname} 還學會了 {passive}！,,¡También ha aprendido {passive}!,{Catname} apprend également {passive}&nbsp;!,{Catname} hat außerdem {passive} gelernt!,{Catname} ha anche imparato l'abilità passiva {passive}!,{Catname} também aprendeu {passive}!,{Catname} 還學會了 {passive}！
LEVELUP_BONUS_PASSIVE_M,,,,,,,,
LEVELUP_BONUS_PASSIVE_F,,,,,,,,
LEVELUP_BONUS_PASSIVE_N,,,,,,,,
LEVELUP_CHOICE_ERROR_NAME,無,,Nada,Rien,Nichts,Nulla,Nada,無
LEVELUP_CHOICE_ERROR_DESC,不要點擊這個。它不應該存在。,,No pulses esto; no debería existir.,Ne cliquez pas sur ce truc. Il n'a pas lieu d'exister.,nicht anklicken. dies sollte nicht existieren.,non cliccare. non dovrebbe esistere.,isto é um erro não deveria existir. não clique aqui.,不要點擊這個。它不應該存在。
LEVELUP_CHOICE_ABILITY,學習技能！,,Aprender habilidad,Nouvelle compétence&nbsp;!,Fähigkeit lernen!,Impara Abilità Attiva!,Aprender habilidade!,學習技能！
LEVELUP_CHOICE_PASSIVE,學習被動技能！,,Aprender habilidad pasiva,Nouvelle compétence passive&nbsp;!,Passiveffekt lernen!,Impara Abilità Passiva!,Aprender habilidade passiva!,學習被動技能！
LEVELUP_CHOICE_UPGRADE_ABILITY,升級技能！,,Mejorar habilidad,Amélioration de compétence&nbsp;!,Fähigkeit verbessern!,Potenzia Abilità Attiva!,Aprimorar habilidade!,升級技能！
LEVELUP_CHOICE_UPGRADE_PASSIVE,升級被動！,,Mejorar habilidad pasiva,Amélioration de compétence passive&nbsp;!,Passiveffekt verbessern!,Potenzia Abilità Passiva!,Aprimorar habilidade passiva!,升級被動！
LEVELUP_CHOICE_DISORDER,獲得異常狀態,,Desarrollar trastorno,Un trouble&nbsp;!,Störung erhalten,Ottieni Disturbo,Obter transtorno,獲得異常狀態
LEVELUP_CHOICE_ITEM,物品！,,Objeto,Un objet&nbsp;!,Gegenstand!,Oggetto!,Item!,物品！
LEVELUP_CHOICE_STATS,額外屬性！,,Bonificación de atributos,Un bonus de stats&nbsp;!,Bonusattribute!,Statistiche Bonus!,Bônus de atributos!,額外屬性！
LEVELUP_CHOICE_EXTRAFULLHEAL,並完全恢復,,y curación total,& PV complets,& vollständige Heilung,& Guarigione Completa,& cura completa,並完全恢復
LEVELUP_CHOICE_STATS_STR,"[img:str]力量[img:str]
影響近戰攻擊和近戰技能傷害",,"[img:str]Fuerza[img:str]
Afecta al daño de los ataques y las habilidades cuerpo a cuerpo.","La [img:str]force[img:str]
affecte les dégâts des attaques et compétences au corps à corps.","[img:str]Stärke[img:str]
wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus","La [img:str]Forza[img:str]
influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo","A [img:str]força[img:str]
afeta o dano de ataques e habilidades corpo-a-corpo","[img:str]力量[img:str]
影響近戰攻擊和近戰技能傷害"
LEVELUP_CHOICE_STATS_DEX,"[img:dex]靈巧[img:dex]
影響遠程攻擊和遠程技能傷害",,"[img:dex]Destreza[img:dex]
Afecta al daño de los ataques y las habilidades a distancia.","La [img:dex]dextérité[img:dex]
affecte les dégâts des attaques et compétences à distance.","[img:dex]Geschicklichkeit[img:dex]
wirkt sich auf den Schaden von Fernkampfangriffen und -fähigkeiten aus","La [img:dex]Destrezza[img:dex]
influenza il danno da attacco a distanza e il danno da abilità a distanza","A [img:dex]destreza[img:dex]
afeta o dano de ataques e habilidades à distância","[img:dex]靈巧[img:dex]
影響遠程攻擊和遠程技能傷害"
LEVELUP_CHOICE_STATS_CON,"[img:con]體質[img:con]
影響最大生命值和戰後回覆",,"[img:con]Constitución[img:con]
Afecta al máximo de salud y a la regeneración tras el combate.","La [img:con]constitution[img:con]
affecte les PV max. et la régénération de PV après les combats.","[img:con]Konstitution[img:con]
wirkt sich auf max. Gesundheit und Lebensregeneration nach dem Kampf aus","La [img:con]Costituzione[img:con]
influenza la salute massima e la rigenerazione della salute dopo le battaglie","A [img:con]constituição[img:con]
afeta a saúde máxima e a regeneração após o combate","[img:con]體質[img:con]
影響最大生命值和戰後回覆"
LEVELUP_CHOICE_STATS_INT,"[img:int]智力[img:int]
影響法力回覆",,"[img:int]Inteligencia[img:int]
Afecta a la regeneración de maná.","L'[img:int]intelligence[img:int]
affecte la régénération de mana.","[img:int]Intelligenz[img:int]
wirkt sich auf Manaregeneration aus","L'[img:int]Intelligenza[img:int]
influenza la rigenerazione del mana","A [img:int]inteligência[img:int]
afeta a regeneração de mana","[img:int]智力[img:int]
影響法力回覆"
LEVELUP_CHOICE_STATS_CHA,"[img:cha]魅力[img:cha]
影響最大法力值和初始法力",,"[img:cha]Carisma[img:cha]
Afecta al maná inicial y al máximo de maná.","Le [img:cha]charisme[img:cha]
affecte le mana max. et le mana de départ.","[img:cha]Charisma[img:cha]
wirkt sich auf max. Mana und Mana zu Kampfbeginn aus","Il [img:cha]Carisma[img:cha]
influenza il mana massimo e il mana iniziale","O [img:cha]carisma[img:cha]
afeta a mana máxima e a mana inicial","[img:cha]魅力[img:cha]
影響最大法力值和初始法力"
LEVELUP_CHOICE_STATS_SPD,"[img:spd]速度[img:spd]
影響行動順序和移動範圍",,"[img:spd]Velocidad[img:spd]
Afecta al orden de los turnos y al alcance del movimiento.","La [img:spd]vitesse[img:spd]
affecte l'ordre du tour et la portée des déplacements.","[img:spd]Geschwindigkeit[img:spd]
wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus","La [img:spd]Velocità [img:spd]
influenza il raggio di movimento e l'ordine dei turni","A [img:spd]velocidade[img:spd]
afeta a ordem dos turnos e o alcance de movimento","[img:spd]速度[img:spd]
影響行動順序和移動範圍"
LEVELUP_CHOICE_STATS_LCK,"[img:lck]幸運[img:lck]
影響基礎暴擊率和所有隨機性",,"[img:lck]Suerte[img:lck]
Afecta a la probabilidad de crítico base y a todo lo que depende del azar.","La [img:lck]chance[img:lck]
affecte les chances de coup critique de base ainsi que toute forme d'aléatoire.","[img:lck]Glück[img:lck]
wirkt sich auf die kritische Trefferchance und alle zufälligen Ereignisse aus","La [img:lck]Fortuna[img:lck]
influenza la probabilità di colpo critico base e tutte le casualità","A [img:lck]sorte[img:lck]
afeta a chance de crítico base e tudo que é aleatório","[img:lck]幸運[img:lck]
影響基礎暴擊率和所有隨機性"
LEVELUP_REPLACE_ABILITY,選擇一個能力進行替換,,Selecciona una habilidad para remplazarla.,Remplacer une compétence,Wähle eine Fähigkeit zum Ersetzen,Seleziona un'abilità attiva da sostituire,Selecione uma habilidade para substituir,選擇一個能力進行替換
LEVELUP_REPLACE_PASSIVE,選擇一個被動技能進行替換,,Selecciona una habilidad pasiva para remplazarla.,Remplacer une compétence passive,Wähle einen Passiveffekt zum Ersetzen,Seleziona un'abilità passiva da sostituire,Selecione uma habilidade passiva para substituir,選擇一個被動技能進行替換
LEVELUP_REPLACE_DISORDER,選擇一個異常狀態替換,,Selecciona un trastorno para remplazarlo.,Remplacer un trouble,Wähle eine Störung zum Ersetzen,Seleziona un disturbo da sostituire,Selecione um transtorno para substituir,選擇一個異常狀態替換
LEVELUP_PROMPT_ACTIVE,選擇一個主動技能學習：,,Elige una habilidad activa para aprenderla:,Compétence active à apprendre&nbsp;:,Wähle eine Aktivfähigkeit:,Scegli un'abilità attiva da apprendere:,Escolha uma habilidade ativa para aprender:,選擇一個主動技能學習：
LEVELUP_PROMPT_PASSIVE,選擇一個被動技能學習：,,Elige una habilidad pasiva para aprenderla:,Compétence passive à apprendre&nbsp;:,Wähle einen Passiveffekt:,Scegli un'abilità passiva da apprendere:,Escolha uma habilidade passiva para aprender:,選擇一個被動技能學習：
LEVELUP_PROMPT_STAT,選擇一個屬性加成：,,Elige una bonificación de atributos:,Bonus de stats à obtenir&nbsp;:,Wähle ein Attribut:,Scegli un bonus alle statistiche:,Escolha um bônus de atributo:,選擇一個屬性加成：
LEVELUP_PROMPT_UPGRADE_ACTIVE,選擇一個技能升級：,,Elige una habilidad para mejorarla:,Compétence active à améliorer&nbsp;:,Wähle eine Fähigkeit zum Verbessern:,Scegli un'abilità attiva da potenziare:,Escolha uma habilidade para aprimorar:,選擇一個技能升級：
LEVELUP_PROMPT_UPGRADE_PASSIVE,選擇一個被動技能升級：,,Elige una habilidad pasiva para mejorarla:,Compétence passive à améliorer&nbsp;:,Wähle einen Passiveffekt zum Verbessern:,Scegli un'abilità passiva da potenziare:,Escolha uma habilidade passiva para aprimorar:,選擇一個被動技能升級：
LEVELUP_PROMPT_DISORDER,選擇要獲得的疾病：,,Elige un trastorno para desarrollarlo:,Trouble à obtenir&nbsp;:,Wähle eine Störung:,Scegli un disturbo da ottenere:,Escolha um transtorno para obter:,選擇要獲得的疾病：
LEVELUP_PROMPT_ITEM,選擇要獲得的物品：,,Elige un objeto para obtenerlo:,Objet à obtenir&nbsp;:,Wähle einen Gegenstand:,Scegli un oggetto da ottenere:,Escolha um item para obter:,選擇要獲得的物品：
LEVELUP_PROMPT_CHAOS,選擇某樣東西：,,Elige algo:,Faites votre choix&nbsp;:,Wähle etwas:,Scegli qualcosa:,Escolha algo:,選擇某樣東西：
LEVELUP_PROMPT_ERROR,這不應該發生,,Esto no debería ocurrir.,ceci ne devrait pas arriver,dies sollte nicht passieren,questo non dovrebbe accadere,isto não deveria acontecer,這不應該發生
LEVELUP_UI_UPGRADE,升級！,,¡Mejora!,Amélioration&nbsp;!,Verbessern!,Potenziamento!,Aprimorar!,升級！
LEVELUP_UI_ACTIVES,主動技能,,Activas,Compétences actives,Aktivfähigkeiten,Abilità Attive,Ativas,主動技能
LEVELUP_UI_PASSIVES,被動技能,,Pasivas,Compétences passives,Passiveffekte,Abilità Passive,Passivas,被動技能
LEVELUP_UI_BASICATTACK,攻擊,,Ataque,Attaque,Angriff,Attacco,Ataque,攻擊
,,,,,,,,
POPUP_MODAL_OK,好的,,Vale,OK,Ok,Ok,Ok,好的
POPUP_MODAL_CANCEL,取消,,Cancelar,Annuler,Abbrechen,Annulla,Cancelar,取消
POPUP_MODAL_SKIP,跳過,,Omitir,Passer,Überspringen,Salta,Pular,跳過
POPUP_MODAL_YES,是,,Sí,Oui,Ja,Sì,Sim,是
POPUP_MODAL_NO,否,,No,No,Nein,No,Não,否
,,,,,,,,
COMBAT_POPUP_MISS,未命中,"combat popups appear above a cat for a very short time before dissapearing, they cant be too long",Fallo,Raté&nbsp;!,Verfehlt,Mancato,Erro,未命中
COMBAT_POPUP_BLOCKED,格擋,,Bloqueo,Paré&nbsp;!,Blockiert,Bloccato,Bloqueio,格擋
COMBAT_POPUP_FIRE,火焰！！！,,¡FUEGO!,FEU&nbsp;!!!,FEUER!!!,FUOCO!!!,FOGO!!!,火焰！！！
COMBAT_POPUP_LAVA,熔岩！！！,,¡LAVA!,LAVE&nbsp;!!!,LAVA!!!,LAVA!!!,LAVA!!!,熔岩！！！
COMBAT_POPUP_RUN,快跑！,,¡Huye!,Fuite&nbsp;!,Flucht!,Fuga!,Corra!,快跑！
COMBAT_POPUP_ITEMBROKE,{item} 破損！,,Se ha roto: ¡{item}!,Brisé&nbsp;: {item}&nbsp;!,{item} ist kaputt!,{item} è rotto!,{item} quebrou!,{item} 破損！
COMBAT_POPUP_CAUGHT_DISEASE,捕獲了 {disorder},,Desarrollado: ¡{disorder}!,Attrapé&nbsp;: {disorder},{disorder} erlitten,{disorder} contratto!,Pegou {disorder},捕獲了 {disorder}
COMBAT_POPUP_GOT_DISORDER,獲得 {disorder},,Recibido: ¡{disorder}!,Obtenu&nbsp;: {disorder},{disorder} erhalten,{disorder} ottenuto,Está sofrendo {disorder},獲得 {disorder}
COMBAT_POPUP_CURED_DISEASE,{disorder} 已治癒！,,Se ha curado: ¡{disorder}!,Soigné&nbsp;: {disorder}&nbsp;!,{disorder} geheilt!,{disorder} curato!,Curou-se de {disorder},{disorder} 已治癒！
COMBAT_POPUP_CURED_INJURY,{injury} 已治癒！,,Se ha curado: ¡{injury}!,Soigné&nbsp;: {injury}&nbsp;!,{injury} geheilt!,{injury} curato!,Curou-se de {injury}!,{injury} 已治癒！
COMBAT_POPUP_ITEM_STOLEN,{item} 被盜！,,Objeto robado: ¡{item}!,Volé&nbsp;: {item}&nbsp;!,{item} gestohlen!,{item} rubato!,{item} roubado(a)!,{item} 被盜！
COMBAT_POPUP_STR_UP,力量提升,,Fuerza aumentada,Force (+),Stärke hoch,Forza +,Força aumentada,力量提升
COMBAT_POPUP_DEX_UP,靈巧提升,,Destreza aumentada,Dextérité (+),Geschicklichkeit hoch,Destrezza +,Destreza aumentada,靈巧提升
COMBAT_POPUP_CON_UP,體質提升,,Constitución aumentada,Constitution (+),Konstitution hoch,Costituzione +,Constituição aumentada,體質提升
COMBAT_POPUP_INT_UP,智力上升,,Inteligencia aumentada,Intelligence (+),Intelligenz hoch,Intelligenza +,Inteligência aumentada,智力上升
COMBAT_POPUP_SPD_UP,加速,,Velocidad aumentada,Vitesse (+),Geschwindigkeit hoch,Velocità +,Velocidade aumentada,加速
COMBAT_POPUP_CHA_UP,魅力提升,,Carisma aumentado,Charisme (+),Charisma hoch,Carisma +,Carisma aumentado,魅力提升
COMBAT_POPUP_LCK_UP,幸運提升,,Suerte aumentada,Chance (+),Glück hoch,Fortuna +,Sorte aumentada,幸運提升
COMBAT_POPUP_STR_DOWN,力量降低,,Fuerza reducida,Force (-),Stärke runter,Forza -,Força diminuída,力量降低
COMBAT_POPUP_DEX_DOWN,靈巧降低,,Destreza reducida,Dextérité (-),Geschicklichkeit runter,Destrezza -,Destreza diminuída,靈巧降低
COMBAT_POPUP_CON_DOWN,體質降低,,Constitución reducida,Constitution (-),Konstitution runter,Costituzione -,Constituição diminuída,體質降低
COMBAT_POPUP_INT_DOWN,智力下降,,Inteligencia reducida,Intelligence (-),Intelligenz runter,Intelligenza -,Inteligência diminuída,智力下降
COMBAT_POPUP_SPD_DOWN,減速,,Velocidad reducida,Vitesse (-),Geschwindigkeit runter,Velocità -,Velocidade diminuída,減速
COMBAT_POPUP_CHA_DOWN,魅力降低,,Carisma reducido,Charisme (-),Charisma runter,Carisma -,Carisma diminuído,魅力降低
COMBAT_POPUP_LCK_DOWN,幸運降低,,Suerte reducida,Chance (-),Glück runter,Fortuna -,Sorte diminuída,幸運降低
COMBAT_POPUP_STUNNED,眩暈,,Aturdimiento,Étourdissement,Betäubt,Stordimento,Atordoamento,眩暈
COMBAT_POPUP_IMMOBILE,無法移動,,Inmovilización,Immobilisation,Unbeweglich,Immobilizzazione,Imobilização,無法移動
COMBAT_POPUP_FROZEN,冰凍,,Congelación,Gel,Eingefroren,Congelamento,Congelamento,冰凍
COMBAT_POPUP_MAD,瘋狂,,Locura,Folie,Wahnsinnig,Rabbia,Insanidade,瘋狂
COMBAT_POPUP_WAKEUP,醒來！,,¡Despierta!,Réveil&nbsp;!,Aufgewacht!,Svegliati!,Acordar!,醒來！
COMBAT_POPUP_SLEEPING,睡覺中,,Durmiendo,Sommeil,Schläft,Sonno,Dormindo,睡覺中
COMBAT_POPUP_FALLASLEEP,呼呼...,,Zzz...,Zzz...,Zzz&nbsp;…,Zzz...,Zzz...,呼呼...
COMBAT_POPUP_EXERTED,疲憊,,Esfuerzo,Déployé,Überanstrengt,Fatica,Exaustão,疲憊
COMBAT_POPUP_FEAR,恐懼,,Miedo,Peur,Angst,Paura,Medo,恐懼
COMBAT_POPUP_ATTRACTION,吸引,,Atracción,Attraction,Anziehung,Attrazione,Atração,吸引
COMBAT_POPUP_CONFUSED,困惑？,,Confusión,Confus&nbsp;?,Verwirrt?,Confuso?,Confusão?,困惑？
COMBAT_POPUP_BREAKFREE,掙脫！,,¡Se libera!,Libéré&nbsp;!,Befreit!,Liberati!,Libertar-se!,掙脫！
COMBAT_POPUP_CHARGED,充能！,,¡Se ha cargado!,Chargé&nbsp;!,Aufgeladen!,Carico!,Carregamento!,充能！
COMBAT_POPUP_EXHAUSTED,精疲力盡,,Agotamiento,Fatigue,Erschöpft,Esausto,Cansaço,精疲力盡
COMBAT_POPUP_ADRENALINE,腎上腺素！！！,,¡Adrenalina!,Adrénaline&nbsp;!!!,Adrenalin!!!,Adrenalina!!!,Adrenalina!!!,腎上腺素！！！
COMBAT_POPUP_EXHAUSTED2,精疲力盡！,,Agotamiento,Fatigue&nbsp;!,Erschöpft!,Esausto!,Cansaço!,精疲力盡！
COMBAT_POPUP_COUNTERED,反擊成功！,,¡Contrataque!,Contré&nbsp;!,Konter!,Contrattaccato!,Contra-ataque!,反擊成功！
COMBAT_POPUP_ROT,腐爛,,Putrefacción,Décomposition,Fäulnis,Marciume,Apodrecimento,腐爛
COMBAT_POPUP_RELOAD,重新裝填,,Recarga,Recharge,Nachgeladen,Ricarica,Recarregamento,重新裝填
COMBAT_POPUP_RELOAD_MOVE,重新裝填動作,,Recarga de movimiento,Recharge de déplacement,Bewegung nachgeladen,Ricarica mossa,Recarregamento de movimento,重新裝填動作
COMBAT_POPUP_MUTATED,突變！,,¡Ha mutado!,Mutation&nbsp;!,Mutiert!,Mutato!,Mutação!,突變！
COMBAT_POPUP_REBIRTH,重生,,Renacimiento,Renaissance,Wiedergeburt,Rinascita,Renascimento,重生
COMBAT_POPUP_STUDY,學習：{studiedtype},"Example: ""Study: Cat"", ""Study: Bug"", ""Study: Rock"", etc. happens when a cat with a passive called Study ""studies"" something",Estudio: {studiedtype},Étude&nbsp;: {studiedtype},Erforscht: {studiedtype},Studia: {studiedtype},Estudando: {studiedtype},學習：{studiedtype}
COMBAT_POPUP_TAKEAIM,瞄準,,Puntería,En joue,Zielen,Mira,Mira,瞄準
COMBAT_POPUP_LOSEAIM,失去瞄準加成,,Puntería perdida,Bonus «&nbsp;En joue&nbsp;» perdu,Zielen-Bonus verloren,Bonus Mira Perso,Bônus de mira perdido,失去瞄準加成
COMBAT_POPUP_HOLSTER,收起武器,,Pistolera,Attaque conservée,Holster,Fondina,Coldre,收起武器
COMBAT_POPUP_CATCH,接住！,,¡Captura!,Attrapé&nbsp;!,Gefangen!,Prendi!,Pegue!,接住！
COMBAT_POPUP_ENERGIZED,充滿能量！,,¡Energía!,Énergique&nbsp;!,Energiegeladen!,Energizzato!,Energia!,充滿能量！
COMBAT_POPUP_BADPOOP,糟糕的便便！,,¡Caca mala!,Vilain caca&nbsp;!,Schlechter Stuhlgang!,Cacca Brutta!,Cocô ruim!,糟糕的便便！
COMBAT_POPUP_DEJAVU,似曾相識,,Déjà vu,Déjà-vu,Déjà-vu,Déjà vu,Déjà vu,似曾相識
COMBAT_POPUP_BUGBITE,蟲咬！,,¡Picadura!,Morsure d'insecte&nbsp;!,Käferbiss!,Puntura d'insetto!,Picada de inseto!,蟲咬！
COMBAT_POPUP_RECHARGED,充能完成！,,¡Recarga!,Rechargé&nbsp;!,Aufgeladen!,Ricaricato!,Recarregamento!,充能完成！
COMBAT_POPUP_BRAINSTORM,頭腦風暴！,,Lluvia de ideas,Introspection&nbsp;!,Geistesblitz!,Brainstorming!,Troca de ideias!,頭腦風暴！
COMBAT_POPUP_REPAIRED,修復完成,,Reparación,Réparé,Repariert,Riparato,Reparação,修復完成
COMBAT_POPUP_IMMUNE,免疫,,Inmune,Immunité,Immun,Immune,Imune,免疫
,,,,,,,,
COMBAT_WIN_ROUNDSTAKEN,在 {rounds} 回合內：,,en {rounds} rondas:,dans {rounds} manches&nbsp;:,in {rounds} Runden:,in {rounds} round:,em {rounds} rodadas:,在 {rounds} 回合內：
COMBAT_WIN_ROUNDSTAKEN_SINGULAR,在 1 回合內：,,en 1 ronda:,dans 1&nbsp;manche&nbsp;:,in 1 Runde:,in 1 round:,em 1 rodada:,在 1 回合內：
COMBAT_WIN_ENEMIESRAN,{count} 個敵人逃跑了,,{count} enemigos han huido,{count} ennemis ont fui,{count} Gegner sind geflohen,{count} nemici sono scappati,{count} inimigos fugiram,{count} 個敵人逃跑了
COMBAT_WIN_ENEMIESRAN_SINGULAR,1 個敵人逃跑了,,1 enemigo ha huido,1&nbsp;ennemi a fui,1 Gegner ist geflohen,1 nemico è scappato,1 inimigo fugiu,1 個敵人逃跑了
,,,,,,,,
INJURY_NAME_BROKENPAW,斷爪,,Pata delantera rota,Patte brisée,Gebrochene Pfote,Zampa Rotta,Pata quebrada,斷爪
INJURY_NAME_TORNTENDON,撕裂的腱,,Tendón roto,Tendon déchiré,Gerissene Sehne,Tendine Lacerato,Tendão rompido,撕裂的腱
INJURY_NAME_BROKENRIB,斷肋骨,,Costilla rota,Côte cassée,Gebrochene Rippe,Costola Rotta,Costela quebrada,斷肋骨
INJURY_NAME_CONCUSSION,腦震盪,,Conmoción cerebral,Commotion,Gehirnerschütterung,Commozione Cerebrale,Concussão,腦震盪
INJURY_NAME_DISFIGURED,毀容,,Desfiguración,Difformité,Entstellt,Deformazione,Desfiguramento,毀容
INJURY_NAME_BROKENLEG,斷腿,,Pata trasera rota,Patte arrière cassée,Gebrochenes Bein,Gamba Rotta,Perna quebrada,斷腿
INJURY_NAME_JINXED,不祥,,Mal de ojo,Calamité,Verwunschen,Iellato,Mau agouro,不祥
INJURY_NAME_CURSED,被詛咒,cursed and jinxed are almost the same thing except cursed is -2 luck instead of -1 luck,Maldición,Malédiction,Verflucht,Maledetto,Maldição,被詛咒
INJURY_NAME_IMMOLATED,燒傷,,Inmolación,Immolation,Verbrannt,Immolato,Imolação,燒傷
INJURY_NAME_EXSANGUINATED,失血,,Desangramiento,Exsangue,Ausgeblutet,Dissanguato,Hemorragia,失血
INJURY_NAME_POISONED,中毒,,Veneno,Empoisonnement,Vergiftet,Avvelenato,Envenenamento,中毒
INJURY_NAME_RADIATED,輻射,,Radiación,Radiation,Verstrahlt,Irradiato,Radiação,輻射
,,,,,,,,
SHOP_RARECANDY_NAME,稀有糖果,,Caramelo raro,Bonbon rare,Sonderbonbon,Caramella Rara,Bala rara,稀有糖果
SHOP_RARECANDY_DESC,一隻貓會立即升級。,,Un gato subirá de nivel al momento.,Fait immédiatement gagner un niveau à un chat.,Eine Katze erhält sofort ein Level.,Un gatto salirà immediatamente di livello.,Um gato sobe imediatamente de nível.,一隻貓會立即升級。
SHOP_FOOD_NAME,食物,,Comida,Nourriture,Futter,Cibo,Comida.,食物
SHOP_FOOD_DESC,用來喫的食物。,,Alimentos para comer.,Pratique quand on a un creux.,Zum Essen.,Del cibo da mangiare.,Algo para comer.,用來喫的食物。
SHOP_COINS_NAME,金幣,,Monedas,Pièces,Münzen,Monete,Moedas,金幣
SHOP_COINS_DESC,用於購買物品的金幣。,,Dinero para comprar cosas.,Utiles pour acheter des trucs.,"Münzen, mit denen man Dinge kaufen kann.",Delle monete per comprare cose.,Moedas para comprar coisas.,用於購買物品的金幣。
SHOP_BLANKCOLLAR_NAME,空項圈,,Collar en blanco,Collier vierge,Leeres Halsband,Collare in Bianco,Coleira vazia,空項圈
